TAZ,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other,FORECASTED_RESIDENTIAL_UNITS,FORECASTED_OCCUPIED_UNITS,FORECASTED_RES_INCOME_LOW_UNITS,FORECASTED_RES_INCOME_MEDIUM_UNITS,FORECASTED_RES_INCOME_HIGH_UNITS,TOTAL_FORECASTED_UNITS_LOW_INCOME,TOTAL_FORECASTED_UNITS_MED_INCOME,TOTAL_FORECASTED_UNITS_HIGH_INCOME,TOTAL_FORECASTED_UNITS_OCCUPIED,TOTAL_FORECASTED_RESIDENTIAL_UNITS,FORECASTED_PERSONS,TOTAL_FORECASTED_PERSONS,NEW_OCCUPANCY_RATE
119,133,0.5422521442022019,72,37,21,13,2.2698174432096603,157,30,176,56,0,62,74.0,65.05,25.53,15.09,24.43,62.53,36.09,37.43,137.05,207.0,147.6516246807884,304.65162468078836,0.6620772946859904
120,24,0.538732623758036,13,7,4,2,2.1021023297922,27,0,121,16,0,231,46.0,45.36,18.246399999999998,11.2588,15.8548,25.246399999999998,15.2588,17.854799999999997,58.36,70.0,95.3513616793742,122.3513616793742,0.8337142857142857
121,418,0.5397372774102531,226,127,62,37,2.120859656758241,477,0,8,0,0,3,11.0,8.07,2.3278,2.3076,3.4346,129.3278,64.3076,40.4346,234.07,429.0,17.115337430039006,494.115337430039,0.5456177156177155
122,0,0.5510791366906475,0,0,0,0,2.792648022670797,0,0,0,0,0,0,2.0,1.32,0.3828,0.2376,0.6996000000000001,0.3828,0.2376,0.6996000000000001,1.32,2.0,3.6862953899254522,3.6862953899254522,0.66
123,587,0.6001650862572881,357,207,76,74,2.6298753488009687,929,0,2,0,0,19,82.0,69.1,27.718,14.986,26.396,234.718,90.986,100.396,426.1,669.0,181.72438660214692,1110.724386602147,0.6369207772795217
124,368,0.6038269777737738,222,132,70,19,3.462571083997364,764,12,85,6,0,57,46.0,41.79,14.2606,9.4552,18.0742,146.2606,79.4552,37.074200000000005,263.79,414.0,144.70084560024983,908.7008456002499,0.6371739130434783
125,285,0.4481546572934972,128,60,26,43,2.873888692421221,367,0,4,0,0,3,52.0,44.33,16.5902,9.9184,17.8214,76.5902,35.9184,60.8214,172.32999999999998,337.0,127.39948573503271,494.3994857350327,0.5113649851632047
126,296,0.6312824693016833,185,105,11,69,2.4334184457871952,449,0,0,0,0,62,35.0,26.71,9.077399999999999,5.2208,12.411800000000001,114.0774,16.2208,81.4118,211.71,331.0,64.99660668697598,513.996606686976,0.639607250755287
127,10,0.5392491467576792,5,3,1,1,2.091947246073397,11,0,0,0,0,207,2.0,2.0,0.69,0.43,0.88,3.69,1.43,1.88,7.0,12.0,4.183894492146794,15.183894492146795,0.5833333333333334
128,0,0.5392491467576792,0,0,0,0,2.091947246073397,0,64,0,0,0,107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
129,0,0.5392491467576792,0,0,0,0,2.091947246073397,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
130,0,0.5510791366906475,0,0,0,0,2.792648022670797,0,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
131,41,0.5392491467576792,22,13,6,4,2.091947246073397,46,0,0,0,0,375,21.0,21.0,21.0,0.0,0.0,34.0,6.0,4.0,43.0,62.0,43.93089216754134,89.93089216754134,0.6935483870967742
132,0,0.5392491467576792,0,0,0,0,2.091947246073397,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
133,118,0.5510791366906475,65,24,25,16,2.792648022670797,182,0,0,0,0,5,5.0,4.7,1.7249999999999999,0.9299999999999999,2.045,25.725,25.93,18.045,69.7,123.0,13.125445706552746,195.12544570655274,0.5666666666666667
134,382,0.5662615828499875,216,90,28,98,2.562080488954011,547,0,0,0,0,0,29.0,23.41,8.9054,4.9768,9.527800000000001,98.9054,32.9768,107.5278,239.41,411.0,59.978304246413394,606.9783042464134,0.5825060827250608
135,135,0.4481546572934973,61,28,12,20,2.873888692421221,174,0,0,0,0,0,27.0,22.990000000000002,8.1376,4.9292,9.9232,36.1376,16.9292,29.9232,83.99000000000001,162.0,66.07070103876387,240.07070103876387,0.5184567901234568
136,0,0.4616882827968231,0,0,0,0,2.8474854747523333,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
137,396,0.6225970186298875,254,112,48,94,2.0671942295088157,504,0,14,0,0,6,35.0,28.14,13.1356,6.1852,8.819199999999999,125.1356,54.1852,102.8192,282.14,431.0,58.170845618378074,562.170845618378,0.6546171693735499
138,703,0.5547537910331757,393,177,67,149,2.092787666794953,802,7,141,12,0,52,37.0,28.38,11.476199999999999,5.570399999999999,11.333400000000001,188.4762,72.5704,160.3334,421.38,740.0,59.393313983640766,861.3933139836407,0.5694324324324325
139,561,0.4885424706406575,275,140,51,84,1.9875308654597656,538,3,22,0,0,102,37.0,35.72,13.4128,9.4576,12.8496,153.4128,60.4576,96.8496,310.72,598.0,70.99460251422283,608.9946025142228,0.519598662207358
140,154,0.6527231051311847,101,56,42,3,2.249178923651812,228,15,42,6,0,16,101.0,92.9,47.208000000000006,16.986,28.706,103.208,58.986000000000004,31.706,193.9,255.0,208.94872200725337,436.94872200725337,0.7603921568627451
141,367,0.6568047337278107,241,135,101,6,2.254428585574244,543,25,58,0,0,54,62.0,51.0,17.663,11.876,21.461000000000002,152.663,112.876,27.461000000000002,292.0,429.0,114.97585786428645,657.9758578642865,0.6806526806526807
142,969,0.6001565402383284,590,319,144,128,2.8558061592082336,1631,26,61,1,0,62,72.0,63.83,22.8362,17.200400000000002,23.793400000000002,341.8362,161.2004,151.7934,653.83,1041.0,182.28610714226156,1813.2861071422615,0.6280787704130644
143,559,0.736579981107597,419,256,58,105,2.1511010442021354,892,13,91,4,0,63,11.0,9.15,3.3099999999999996,3.49,2.35,259.31,61.49,107.35,428.15,570.0,19.68257455444954,911.6825745544495,0.751140350877193
144,275,0.2790081521070719,76,20,9,47,2.4137930181911007,185,1,1,43,0,66,18.0,18.0,7.2,4.5,6.3,27.2,13.5,53.3,94.0,293.0,43.44827432743981,228.4482743274398,0.32081911262798635
145,730,0.2707826559102623,198,58,40,100,2.309308683676646,457,0,0,0,0,4,79.0,63.8,30.639,14.088,19.073,88.639,54.088,119.07300000000001,261.8,809.0,147.33389401857002,604.33389401857,0.3236093943139679
146,259,0.6069173123040029,158,49,26,83,2.2373765074964207,353,0,12,9,0,9,14.0,12.42,5.3478,2.9076,4.1646,54.3478,28.9076,87.16460000000001,170.42,273.0,27.788216223105543,380.78821622310556,0.6242490842490842
147,631,0.637854000919365,401,197,96,108,2.4706824027609007,978,0,3,0,0,99,61.0,54.76,19.6554,11.6768,23.4278,216.6554,107.6768,131.4278,455.76,692.0,135.2945683751869,1113.2945683751868,0.6586127167630058
148,527,0.5538793103448276,292,128,99,65,1.4724871392264205,430,29,25,0,0,30,48.0,44.78,15.4092,9.1664,20.2044,143.4092,108.1664,85.20439999999999,336.78,575.0,65.93797409455911,495.9379740945591,0.5857043478260869
149,288,0.6628007921310287,191,110,50,32,2.5318089393161847,473,5,76,0,0,173,110.0,106.94,38.6526,23.4792,44.8082,148.6526,73.47919999999999,76.8082,297.94,398.0,270.7516479704728,743.7516479704727,0.7485929648241206
150,46,0.7959491440812458,37,23,7,7,2.2858276375323814,84,142,30,4,0,333,52.0,49.62,19.1198,11.9416,18.5586,42.1198,18.9416,25.5586,86.62,98.0,113.42276737435675,197.42276737435674,0.8838775510204082
151,129,0.5562233285220608,72,30,19,23,2.559816972770128,182,1,0,0,0,2,21.0,15.84,6.9075999999999995,3.2992,5.6332,36.9076,22.2992,28.633200000000002,87.84,150.0,40.54750084867883,222.54750084867882,0.5856
152,170,0.6196271336732432,105,32,17,55,2.2359463332060225,235,0,0,0,0,11,15.0,12.1,4.957,2.514,4.6290000000000004,36.957,19.514,59.629,117.1,185.0,27.05495063179287,262.05495063179285,0.632972972972973
153,361,0.2780776224258596,100,26,12,62,2.416610445394374,243,1,0,0,0,77,41.0,34.24,16.5556,7.7452,9.9392,42.5556,19.7452,71.9392,134.24,402.0,82.74474165030338,325.74474165030335,0.3339303482587065
154,672,0.4978254836278739,333,206,45,83,1.8385016722415175,617,0,10,0,0,30,152.0,124.56,50.279399999999995,27.314799999999998,46.9658,256.2794,72.31479999999999,129.9658,457.56,824.0,229.00376829440341,846.0037682944035,0.5552912621359223
155,0,0.5059101654846335,0,0,0,0,2.1934980832614266,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
156,370,0.8813559322033898,326,205,85,37,2.2645836692930468,738,9,27,0,0,37,29.0,22.98,6.3932,6.8344000000000005,9.752400000000002,211.3932,91.8344,46.7524,348.98,399.0,52.040132720354215,790.0401327203542,0.8746365914786968
157,29,0.8800836631648233,26,16,6,3,2.267256059745363,58,81,0,0,0,58,7.0,7.0,2.8000000000000003,1.75,2.4499999999999997,18.8,7.75,5.449999999999999,33.0,36.0,15.87079241821754,73.87079241821755,0.9166666666666666
158,510,0.7975889200754612,425,233,88,104,2.3388457270092218,1004,188,95,0,0,293,451.0,368.04,200.6816,50.8472,116.5112,433.6816,138.8472,220.5112,793.04,961.0,860.788781368474,1864.788781368474,0.8252237252861602
159,584,0.7698862576367224,450,168,152,131,2.3175031235658268,1045,0,32,0,0,46,222.0,189.07,65.5408,41.873599999999996,81.6556,233.5408,193.8736,212.6556,639.0699999999999,806.0,438.1703155725909,1483.1703155725909,0.7928908188585607
160,568,0.7386018237082067,420,259,145,16,1.7669845670717046,741,0,32,2,0,61,358.0,324.2,112.321,70.032,141.847,371.321,215.03199999999998,157.847,744.2,926.0,572.8563966446466,1313.8563966446466,0.8036717062634989
161,19,0.7386018237082068,14,9,5,1,1.7669845670717046,25,171,178,0,0,99,139.0,125.35,88.53999999999999,11.58,25.229999999999997,97.53999999999999,16.58,26.229999999999997,139.35,158.0,221.49151548243816,246.49151548243816,0.8819620253164556
162,298,0.7386018237082067,220,136,76,8,1.7669845670717046,389,0,2,0,0,939,60.0,52.86,18.5194,11.5448,22.7958,154.5194,87.5448,30.7958,272.86,358.0,93.4028042154103,482.4028042154103,0.7621787709497208
163,0,0.5455386552029535,0,0,0,0,1.655813124255336,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
164,1,0.600877716275158,1,0,0,0,2.1073549593019263,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
165,375,0.5317829457364341,199,110,28,61,1.543572725258041,308,0,0,0,0,59,83.0,61.64,23.7566,13.3572,24.526200000000003,133.7566,41.3572,85.5262,260.64,458.0,95.14582278490565,403.14582278490565,0.5690829694323144
166,244,0.5317829457364341,130,72,18,40,1.543572725258041,200,0,0,0,0,8,35.0,26.56,11.212399999999999,5.5508,9.796800000000001,83.2124,23.5508,49.796800000000005,156.56,279.0,40.99729158285356,240.99729158285356,0.561146953405018
167,239,0.4938524590163933,118,45,29,45,3.0363700319220674,358,2,0,0,0,24,47.0,36.33,15.360199999999999,7.7084,13.2614,60.3602,36.7084,58.2614,154.32999999999998,286.0,110.31132325972871,468.31132325972874,0.5396153846153846
168,143,0.4938524590163934,71,27,17,27,3.0363700319220674,214,0,0,0,0,9,30.0,22.16,9.1024,4.5208,8.536800000000001,36.1024,21.5208,35.5368,93.16,173.0,67.28595990739302,281.285959907393,0.5384971098265896
169,62,0.4944199176131595,31,12,7,11,3.0245647470989594,93,0,0,1,0,2,10.0,6.68,2.4412,1.2304,3.0084000000000004,14.4412,8.2304,14.0084,37.68,72.0,20.20409251062105,113.20409251062105,0.5233333333333333
170,194,0.4942694477628421,96,36,23,36,3.028290117484933,291,0,0,0,0,24,30.0,23.78,9.6182,5.1344,9.0274,45.6182,28.1344,45.0274,119.78,224.0,72.01273899379171,363.0127389937917,0.5347321428571429
171,67,0.4938524590163933,33,13,8,12,3.0363700319220674,100,0,0,0,0,6,10.0,6.63,1.9312,1.2004000000000001,3.4984,14.9312,9.2004,15.4984,39.63,77.0,20.131133311643307,120.13113331164331,0.5146753246753247
172,0,0.6189024390243902,0,0,0,0,2.254428585574244,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
173,0,0.6189024390243902,0,0,0,0,2.254428585574244,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
174,0,0.6189024390243902,0,0,0,0,2.254428585574244,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
175,950,0.4262963391791849,402,71,70,261,2.6529020449430343,1034,7,0,6,0,28,208.0,162.16,65.04339999999999,34.6428,62.473800000000004,136.0434,104.6428,323.4738,564.16,1158.0,430.1945956079624,1464.1945956079624,0.48718480138169257
176,295,0.5097998250302554,151,40,38,73,2.4076494932449606,363,0,0,0,0,7,78.0,60.09,24.5326,12.5592,22.9982,64.5326,50.559200000000004,95.9982,211.09,373.0,144.6756580490897,507.6756580490897,0.5659249329758713
177,56,0.6176398376723908,35,9,12,14,2.2441263267290816,78,0,0,0,0,0,12.0,8.8,4.032,1.794,2.974,13.032,13.794,16.974,43.8,68.0,19.74831167521592,97.74831167521592,0.6441176470588235
178,418,0.5252413925068998,219,46,44,129,2.422787292112344,532,0,12,0,0,7,39.0,28.36,12.177399999999999,5.7208,10.4618,58.1774,49.7208,139.4618,247.36,457.0,68.71024760430608,600.7102476043061,0.5412691466083152
179,338,0.5134391839376132,174,47,38,89,2.656841656600328,455,0,0,0,0,46,68.0,48.73,19.9182,9.6744,19.137400000000003,66.9182,47.6744,108.1374,222.73,406.0,129.46789392613397,584.4678939261339,0.5485960591133004
180,1,0.6455104741926738,1,0,0,0,2.0513269111981858,1,19,49,146,0,522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
181,0,0.7386018237082067,0,0,0,0,1.7669845670717046,0,0,9,0,0,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
182,10,0.7407407407407406,7,1,4,3,2.295048920449456,17,1,0,0,0,2,6.0,4.640000000000001,1.5655999999999999,0.9752000000000001,2.0992,2.5656,4.9752,5.0992,11.64,16.0,10.649026990885478,27.649026990885478,0.7275
183,33,0.7407407407407407,24,5,12,8,2.295048920449456,56,0,0,0,0,10,4.0,3.02,1.2378,0.6275999999999999,1.1546,6.2378,12.6276,9.1546,27.02,37.0,6.931047739757358,62.93104773975736,0.7302702702702702
184,1,0.3017902813299232,0,0,0,0,2.9855946133280526,1,0,0,0,0,0,21.0,13.860000000000001,4.0194,2.4948,7.345800000000001,4.0194,2.4948,7.345800000000001,13.860000000000001,22.0,41.380341340726815,42.380341340726815,0.63
185,85,0.5297146446728214,46,9,12,25,2.4600690308800024,108,0,40,18,0,18,82.0,59.94,19.3946,11.9232,28.622200000000003,28.3946,23.9232,53.62220000000001,105.94,167.0,147.45653771094734,255.45653771094734,0.6343712574850299
186,84,0.6189024390243902,52,14,18,20,2.254428585574244,117,0,0,0,0,8,18.0,13.27,4.1868,2.6056,6.477600000000001,18.186799999999998,20.6056,26.477600000000002,65.27,102.0,29.916267330570218,146.9162673305702,0.6399019607843137
187,22,0.6189024390243902,14,4,5,5,2.254428585574244,31,0,0,0,0,0,2.0,1.3599999999999999,0.6464,0.2588,0.45480000000000004,4.6464,5.2588,5.4548,15.36,24.0,3.0660228763809716,34.06602287638097,0.64
188,66,0.6189024390243902,41,11,14,16,2.254428585574244,92,0,0,0,0,20,9.0,5.75,2.3219999999999996,1.014,2.414,13.322,15.014,18.414,46.75,75.0,12.962964367051903,104.96296436705191,0.6233333333333333
189,13,0.4284023668639053,6,2,1,3,2.924664111015236,16,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,6.0,13.0,0.0,16.0,0.46153846153846156
190,18,0.4284023668639053,8,3,1,4,2.9246641110152347,23,0,0,0,0,3,3.0,2.7,1.255,0.64,0.8049999999999999,4.255,1.6400000000000001,4.805,10.7,21.0,7.896593099741135,30.896593099741136,0.5095238095238095
191,260,0.4284023668639053,111,40,19,53,2.924664111015235,326,1,0,0,0,4,63.0,50.47,19.4428,10.8276,20.1996,59.4428,29.8276,73.1996,161.47,323.0,147.60779768293892,473.6077976829389,0.49990712074303406
192,462,0.4284023668639052,198,71,33,94,2.924664111015235,579,0,0,0,0,12,65.0,49.81,21.2214,10.4988,18.0898,92.2214,43.4988,112.0898,247.81,527.0,145.67751936966886,724.6775193696689,0.4702277039848197
193,6,0.4284023668639053,3,1,0,1,2.924664111015235,8,0,0,0,0,0,1.0,0.7,0.45499999999999996,0.13999999999999999,0.105,1.455,0.13999999999999999,1.105,3.7,7.0,2.0472648777106643,10.047264877710663,0.5285714285714286
194,23,0.6699266503667481,15,3,5,7,2.2848938367306526,35,0,0,0,0,3,6.0,4.42,2.1477999999999997,0.9076,1.3646,5.1478,5.9076,8.3646,19.42,29.0,10.099230758349485,45.099230758349485,0.6696551724137931
195,809,0.5869020805659841,482,143,96,243,2.4054157094373245,1145,0,0,0,0,55,179.0,135.94,56.2386,29.7212,49.9802,199.2386,125.7212,292.9802,617.94,988.0,326.99221154090986,1471.99221154091,0.6254453441295547
196,25,0.7462406015037594,19,7,4,8,2.132567580948609,40,7,39,0,0,50,39.0,26.76,8.090399999999999,5.0268,13.642800000000001,15.090399999999999,9.0268,21.6428,45.760000000000005,64.0,57.06750846618478,97.06750846618479,0.7150000000000001
197,546,0.7462406015037594,407,144,89,174,2.132567580948609,869,2,14,0,0,32,84.0,78.51,29.3734,18.6128,30.523799999999998,173.3734,107.6128,204.5238,485.51,630.0,167.4278807802753,1036.4278807802752,0.7706507936507936
198,0,0.7462406015037594,0,0,0,0,2.132567580948609,0,0,0,15,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
199,4,0.5041475995030743,2,1,0,1,2.34582433904347,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,5.0,0.5
200,526,0.5598222875834933,295,89,74,133,2.3000281873051267,674,0,0,0,0,10,122.0,91.42999999999999,39.8422,18.9424,32.6454,128.8422,92.94239999999999,165.6454,386.43,648.0,210.29157716530773,884.2915771653077,0.5963425925925926
201,0,0.5059101654846335,0,0,0,0,2.1934980832614266,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
202,108,0.5059101654846335,55,18,15,21,2.1934980832614266,120,0,0,0,0,15,22.0,17.47,7.2148,3.7816,6.4736,25.2148,18.7816,27.4736,72.47,130.0,38.32041151457712,158.32041151457713,0.5574615384615385
203,31,0.1306306306306306,4,0,4,0,2.0614819949169885,8,14,224,20,0,35,7.0,5.76,2.7564,1.2888,1.7147999999999999,2.7564,5.2888,1.7147999999999999,9.76,38.0,11.874136290721854,19.874136290721854,0.25684210526315787
204,0,0.1306306306306306,0,0,0,0,2.0614819949169885,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
205,0,0.2670959160320862,0,0,0,0,2.1094878452240566,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
206,0,0.1306306306306306,0,0,0,0,2.0614819949169885,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
207,44,0.0442887631696799,2,2,0,0,1.9305348627534773,4,0,0,0,0,0,1.0,1.0,0.4,0.25,0.35,2.4,0.25,0.35,3.0,45.0,1.9305348627534773,5.930534862753477,0.06666666666666667
208,167,0.0982618253033605,17,6,12,0,2.012391068882965,35,0,0,0,0,0,12.0,9.14,4.2406,1.9252,2.9742,10.2406,13.9252,2.9742,26.14,179.0,18.393254369590302,53.3932543695903,0.14603351955307262
209,26,0.1306306306306306,3,0,3,0,2.0614819949169885,7,0,0,0,0,0,2.0,1.3599999999999999,0.6464,0.2588,0.45480000000000004,0.6464,3.2588,0.45480000000000004,4.359999999999999,28.0,2.803615513087104,9.803615513087104,0.1557142857142857
210,18,0.1306306306306306,2,0,2,0,2.0614819949169885,5,0,0,0,0,0,1.0,0.66,0.1914,0.1188,0.34980000000000006,0.1914,2.1188,0.34980000000000006,2.66,19.0,1.3605781166452124,6.360578116645213,0.14
211,45,0.081063579233753,4,2,2,0,1.986307998557019,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,45.0,0.0,9.0,0.08888888888888889
212,0,0.0301921317474839,0,0,0,0,1.909155739134945,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
213,0,0.0301921317474839,0,0,0,0,1.909155739134945,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
214,137,0.0301921317474839,4,4,0,0,1.9091557391349447,8,0,0,0,0,0,3.0,1.98,0.5741999999999999,0.3564,1.0494,4.5742,0.3564,1.0494,5.98,140.0,3.7801283634871905,11.78012836348719,0.04271428571428572
215,42,0.0301921317474839,1,1,0,0,1.909155739134945,2,0,0,0,0,0,15.0,10.620000000000001,3.5518,2.0656,5.002600000000001,4.5518,2.0656,5.002600000000001,11.620000000000001,57.0,20.275233949613117,22.275233949613117,0.20385964912280705
216,0,0.0301921317474839,0,0,0,0,1.909155739134945,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
217,22,0.0301921317474839,1,1,0,0,1.909155739134945,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,0.0,1.0,0.045454545454545456
218,1,0.0301921317474839,0,0,0,0,1.909155739134945,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
219,0,0.0301921317474839,0,0,0,0,1.909155739134945,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
220,16,0.0301921317474839,0,0,0,0,1.909155739134945,1,0,0,0,0,0,3.0,2.66,0.9914000000000001,0.6188,1.0498,0.9914000000000001,0.6188,1.0498,2.66,19.0,5.078354266098954,6.078354266098954,0.14
221,14,0.0301921317474839,0,0,0,0,1.9091557391349447,1,0,0,0,0,0,7.0,6.36,2.6464,1.5088,2.2048,2.6464,1.5088,2.2048,6.36,21.0,12.142230500898249,13.142230500898249,0.3028571428571429
222,308,0.0301921317474839,9,9,0,0,1.909155739134945,18,0,0,0,0,0,57.0,41.4,16.81,8.32,16.27,25.81,8.32,16.27,50.4,365.0,79.03904760018672,97.03904760018672,0.1380821917808219
223,0,0.0301921317474839,0,0,0,0,1.909155739134945,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
224,284,0.0301921317474839,9,9,0,0,1.9091557391349447,16,0,0,0,0,26,53.0,40.32,16.5258,8.4336,15.360600000000002,25.5258,8.4336,15.360600000000002,49.32,337.0,76.97715940192097,92.97715940192097,0.14635014836795252
225,69,0.0301921317474838,2,2,0,0,1.909155739134945,4,0,0,0,0,0,18.0,12.06,4.2703999999999995,2.2268,5.5628,6.2703999999999995,2.2268,5.5628,14.06,87.0,23.024418213967436,27.024418213967436,0.16160919540229884
226,0,0.0301921317474839,0,0,0,0,1.909155739134945,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
227,0,0.0810694446666675,0,0,0,0,1.9863343753978469,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
228,3,0.2315814953859192,1,1,0,0,2.2146545076755992,2,0,23,0,0,72,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,2.0,0.3333333333333333
