,TAZ,total_residential_units,census_occ_rate,total_occ_units,occ_units_low_inc,occ_units_med_inc,occ_units_high_inc,persons_per_occ_unit,total_persons,emp_retail,emp_srvc,emp_rec,emp_game,emp_other,FORECASTED_RESIDENTIAL_UNITS,FORECASTED_OCCUPIED_UNITS,FORECASTED_RES_INCOME_LOW_UNITS,FORECASTED_RES_INCOME_MEDIUM_UNITS,FORECASTED_RES_INCOME_HIGH_UNITS,TOTAL_FORECASTED_UNITS_LOW_INCOME,TOTAL_FORECASTED_UNITS_MED_INCOME,TOTAL_FORECASTED_UNITS_HIGH_INCOME,TOTAL_FORECASTED_UNITS_OCCUPIED,NEW_OCCUPANCY_RATE,FORECASTED_POPULATION,Adjusted_Persons_Per_Occupied_Unit
0,109,176,0.2027027027027027,35.67567567567568,23.585585585585584,0.0,12.090090090090092,2.5012803639888017,89.23486703960049,0,4,0,0,3,14.0,9.45,5.4845,1.449,2.5164999999999997,29.070085585585584,1.449,14.60659009009009,45.12567567567568,0.23750355618776672,111.69647947552855,2.4752311805435605
1,110,20,0.2887996692344519,9.00462963,3.2407407407407405,3.726851851851851,2.0370370370370368,2.450103272142484,21.198214849491155,0,0,0,0,62,17.0,5.949999999999999,0.0595,0.119,5.771499999999999,3.3002407407407404,3.845851851851851,7.808537037037036,14.95462963,0.40417917918918916,36.25880155255878,2.4245870643176057
2,111,221,0.2027027027027027,44.7972973,29.61599099099099,0.0,15.181306306306308,2.5012803639888017,112.05060008949836,0,0,0,0,207,39.0,13.249999999999998,0.9025000000000001,0.445,11.9025,30.51849099099099,0.445,27.083806306306307,58.0472973,0.22325883576923075,143.68048022324203,2.4752311805435605
3,112,1141,0.6500719198498417,754.1048991213914,361.71121747387366,199.61798845666925,192.77569319084856,2.313925907635624,1769.653189412637,0,0,0,0,375,64.0,42.5,30.455000000000002,7.87,4.175,392.16621747387364,207.48798845666926,196.95069319084857,796.6048991213914,0.6610829038351796,1824.0881210120363,2.2898278971468775
4,113,471,0.5092524951333205,245.94860590928005,112.33874323761964,82.36652101539741,51.24334166,2.3989706474481176,601.6281477685793,0,0,0,0,8,86.0,7.75,4.6975,1.235,1.8174999999999997,117.03624323761964,83.60152101539741,53.06084166,253.69860590928005,0.45547326016028733,602.2771802066605,2.3739869521475754
5,114,307,0.6307924500301668,194.7208707985442,39.10522372083066,78.82266912866623,76.79297794904731,2.245897536909273,436.6193083626504,15,42,6,0,16,15.0,5.8999999999999995,0.8290000000000001,0.298,4.773,39.93422372083066,79.12066912866624,81.56597794904731,200.62087079854422,0.6230461826041745,445.8814897116305,2.222507996983861
6,115,286,0.4502314814814814,128.7662037037037,46.3425925925926,53.293981481481474,29.129629629629623,2.3541462249306373,303.1344723477235,0,0,0,0,5,26.0,10.0,2.4099999999999997,0.7400000000000001,6.85,48.7525925925926,54.033981481481476,35.97962962962962,138.7662037037037,0.4447634734093067,323.27382043582753,2.3296293463939395
7,116,4,0.4502314814814814,1.8009259259259258,0.6481481481481481,0.7453703703703702,0.4074074074074074,2.3541462249306373,4.239642969898231,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.6481481481481481,0.7453703703703702,0.4074074074074074,1.8009259259259258,0.45023148148148145,4.195489887718715,2.3296293463939395
8,117,0,0.4581489324469396,0.0,0.0,0.0,0.0,2.3287480699741683,0.0,7,141,12,0,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.3044956964514456
9,118,306,0.5677321156773212,173.72602739726028,68.0,44.712328767123296,61.01369863013699,2.848096548911619,494.78849908626233,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,68.0,44.712328767123296,61.01369863013699,173.72602739726028,0.5677321156773212,489.6356035672891,2.818435503896239
10,119,132,0.5153903387719454,66.12887414708902,30.0500076,18.37321115129709,17.705655395852723,2.431709895822466,153.91527890238115,0,0,0,0,0,8.0,2.8,0.027999999999999997,0.055999999999999994,2.7159999999999993,30.0780076,18.429211151297093,20.421655395852724,68.92887414708902,0.49234910105063584,165.86942555500409,2.40638524286718
11,120,24,0.4936487274182863,11.786593707250342,5.482900136798905,3.316005471956225,2.987688098495212,2.2450801250256163,26.384771259786643,3,22,0,0,102,1.0,0.35,0.0034999999999999996,0.006999999999999999,0.33949999999999997,5.486400136798905,3.323005471956225,3.327188098495212,12.136593707250341,0.48546374829001365,26.963859291040635,2.2216990979052516
12,121,417,0.4942620874967194,205.78817824251928,95.18437453,57.71896882359188,52.88483489392359,2.2636315011966537,465.1640759715111,26,61,1,0,62,92.0,30.45,0.3045,0.609,29.536499999999997,95.48887453,58.32796882359188,82.42133489392359,236.23817824251927,0.46412215764738557,529.1870495078497,2.240057273742573
13,122,0,0.5677321156773212,0.0,0.0,0.0,0.0,2.848096548911619,0.0,13,91,4,0,63,1.0,0.35,0.0034999999999999996,0.006999999999999999,0.33949999999999997,0.0034999999999999996,0.006999999999999999,0.33949999999999997,0.35,0.35,0.9864524263636836,2.818435503896239
14,123,589,0.5712204211477935,333.7625932166659,185.8493431094876,68.95201327692743,78.96123683025083,2.8163309085265493,942.8520974680716,1,1,43,0,66,26.0,10.0,2.41,0.74,6.85,188.2593431094876,69.69201327692743,85.81123683025082,343.7625932166659,0.5589635662059608,958.0665816314684,2.787000681681559
15,124,379,0.4231452457913356,161.71851338072943,116.2194092827004,42.50823651812034,2.9908675799086764,2.5687033705682025,417.1173891354546,0,0,0,0,0,14.0,4.8,1.588,0.456,2.7559999999999993,117.80740928270039,42.964236518120344,5.746867579908676,166.51851338072944,0.4237112299764108,423.2820716266413,2.541952021027508
16,125,323,0.4546952224052718,146.8665568369028,59.59802306425042,38.845140032948926,48.42339373970346,2.627395340324372,385.8765070827629,0,3,0,0,99,40.0,19.15,7.1215,2.003,10.0255,66.71952306425042,40.848140032948926,58.44889373970346,166.0165568369028,0.457345886603038,431.64848526174796,2.6000327526718077
17,126,239,0.6118055876731331,147.81008156458802,61.23247609216004,30.32174337216821,56.255862100259776,2.671589477330853,390.8742822282063,29,25,0,0,30,16.0,7.1499999999999995,3.1515000000000004,0.8630000000000001,3.1354999999999995,64.38397609216004,31.18474337216821,59.39136210025978,154.96008156458802,0.6076865943709334,409.67829369515056,2.6437666369218764
18,127,10,0.491108071,4.911080711354309,2.284541723666211,1.3816689466484269,1.2448700410396716,2.2385408299563645,10.993654691577769,1,0,0,0,77,0.0,0.0,0.0,0.0,0.0,2.284541723666211,1.3816689466484269,1.2448700410396716,4.911080711354309,0.49110807113543087,10.879163036856639,2.2152279052763797
19,128,0,0.4911080711354309,0.0,0.0,0.0,0.0,2.2385408299563645,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.2152279052763797
20,129,0,0.4911080711354309,0.0,0.0,0.0,0.0,2.2385408299563645,0.0,0,0,0,0,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.2152279052763797
21,130,0,0.5677321156773212,0.0,0.0,0.0,0.0,2.848096548911619,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.818435503896239
22,131,41,0.4911080711354309,20.135430916552668,9.366621067031463,5.664842681,5.103967168262654,2.2385408299563645,45.07398423546885,2,0,0,0,24,41.0,0.0,0.0,0.0,0.0,9.366621067031463,5.664842681,5.103967168262654,20.135430916552668,0.24555403556771546,44.60456845111222,2.2152279052763797
23,132,0,0.4911080711354308,0.0,0.0,0.0,0.0,2.2385408299563645,0.0,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.2152279052763797
24,133,118,0.5677321156773212,66.99238965,26.22222222222222,17.242009132420094,23.528158295281585,2.848096548911619,190.8007937652907,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,26.22222222222222,17.242009132420094,23.528158295281585,66.99238965,0.5629612575630253,188.81372948041096,2.818435503896239
25,134,383,0.5839935984264649,223.27915097668296,76.00912968815327,51.62899513376462,95.64102615476509,2.614219480393612,582.7706239044115,0,0,0,0,8,13.0,3.5,0.034999999999999996,0.06999999999999999,3.3949999999999996,76.04412968815326,51.69899513376462,99.03602615476508,226.77915097668296,0.5726746236784923,586.6763279886422,2.586994110622468
26,135,137,0.4546952224052718,62.29324546952224,25.27841845140033,16.476112026359143,20.53871499176277,2.627395340324372,163.6689829,9,27,0,0,37,7.0,2.4499999999999997,0.024499999999999997,0.048999999999999995,2.3764999999999996,25.30291845140033,16.525112026359142,22.91521499176277,64.74324546952224,0.4496058713161266,168.33455873502845,2.6000327526718077
27,136,0,0.4538024742205137,0.0,0.0,0.0,0.0,2.572745517245625,0.0,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.545952071416234
28,137,409,0.6195747464806196,265.1153721156971,55.263952492096784,59.03350370786185,150.81791591573847,2.1311058932190883,545.9440476174349,25,58,0,0,54,12.0,5.1499999999999995,1.5915,0.463,3.0954999999999995,56.85545249209679,59.49650370786185,153.91341591573845,270.26537211569706,0.6419605038377603,569.9658411611792,2.108911832468069
29,138,705,0.5373689077556814,384.9941743829285,80.65648769412506,94.99165967692102,209.34602701188248,2.137866288502281,803.0984739986272,0,12,9,0,9,19.0,4.7,3.1270000000000002,0.8140000000000001,0.7589999999999999,83.78348769412506,95.80565967692101,210.10502701188247,389.6941743829285,0.5382516220758681,824.4377056193711,2.115601822698142
30,139,560,0.4805418213005284,270.74415675625056,85.70482255,71.90323532165932,113.13609888566344,2.0489348018654976,545.7991377458286,0,0,0,0,11,8.0,0.35,0.0034999999999999996,0.006999999999999999,0.33949999999999997,85.70832255,71.91023532165933,113.47559888566344,271.0941567562506,0.47727844499339894,549.6695630773314,2.027596498774988
31,140,130,0.6044939556221247,78.85245901639344,25.36065573770492,19.60655737704918,33.885245901639344,2.299460776,181.48668705208456,0,0,0,0,0,77.0,20.599999999999998,0.976,0.592,19.032,26.33665573770492,20.19855737704918,52.91724590163935,99.45245901639343,0.4804466619149441,226.30540417973103,2.2755134103062002
32,141,374,0.6065573770491803,226.85245901639345,72.96065573770491,56.40655737704918,97.48524590163932,2.301598318124149,522.1232381344587,171,178,0,0,99,24.0,7.35,0.0735,0.147,7.129499999999999,73.0341557377049,56.55355737704918,104.61474590163931,234.20245901639345,0.5884483894884257,533.4262402382359,2.2776286913405026
33,142,971,0.6076959998742412,593.4238447,292.45985291256926,175.90650976566468,125.05748197699909,2.803368464769213,1662.5664433544514,0,0,1,0,2,59.0,43.2,30.462,7.884,4.854,322.92185291256925,183.7905097656647,129.91148197699908,636.6238447000001,0.6180814026213592,1766.1048295945075,2.7741732332171116
34,143,566,0.852590386,491.26370310339263,334.10032654571603,61.27793807405964,95.88543848361692,2.036358228526438,967.0257428185116,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,334.10032654571603,61.27793807405964,95.88543848361692,491.26370310339263,0.8633808490393543,989.9704944990075,2.0151509021431933
35,144,278,0.2167345399509737,59.7570093457944,7.794392523364486,6.928348909657321,45.03426791277258,2.7183743235279465,162.65747827150707,5,76,0,0,173,0.0,0.0,0.0,0.0,0.0,7.794392523364486,6.928348909657321,45.03426791277258,59.7570093457944,0.2149532710280374,160.7501945182929,2.690064249836931
36,145,728,0.2936551308328539,213.67885871970427,50.50649519693853,91.36634299152196,71.80602053124376,2.084207213902665,444.13736630044514,0,10,0,0,30,14.0,2.0999999999999996,0.020999999999999998,0.041999999999999996,2.037,50.52749519693853,91.40834299152196,73.84302053124377,215.77885871970426,0.2908070872233211,445.0442352987509,2.062501571930461
37,146,245,0.6963560559166407,171.12212937171154,60.243639740018565,46.20637573506654,64.67211389662643,2.320603144419162,398.43905730879095,0,0,0,0,0,15.0,3.75,1.5775000000000001,0.435,1.7374999999999998,61.821139740018566,46.64137573506654,66.40961389662642,174.87212937171154,0.6725851129681213,401.5825824483322,2.296435594918162
38,147,627,0.7537498930837079,471.92095917847047,254.74946177302616,117.72947283927114,99.44202456617312,2.238209582406294,1053.2156120164468,7,0,6,0,28,22.0,5.8999999999999995,0.8290000000000001,0.298,4.773,255.57846177302616,118.02747283927114,104.21502456617311,477.82095917847045,0.7362418477326201,1058.3256938266513,2.214900107450827
39,148,502,0.7546777546777547,378.8482328482328,154.46153846153848,45.92099792099792,178.46569646569645,1.6289851110011104,617.1381306388531,0,0,0,0,9,12.0,3.8499999999999996,0.03849999999999999,0.07699999999999999,3.7344999999999997,154.50003846153848,45.99799792099792,182.20019646569645,382.6982328482328,0.7445490911444218,616.9173226729168,1.6120203066565206
40,149,234,0.7782829338745781,179.9708575894512,108.8296043205114,43.35843611915473,27.78281714978508,2.191301886930326,394.8787396039214,0,12,0,0,7,38.0,20.75,10.9875,1.175,8.5875,119.81710432051139,44.53343611915473,36.37031714978508,200.7208575894512,0.7379443293729824,435.2593508623193,2.168480924651022
41,150,47,0.8402459267482462,39.53791469194313,24.27962085308057,7.127962085308058,8.130331753554502,2.139847404988777,84.35196705613615,0,0,0,0,0,3.0,1.0499999999999998,0.010499999999999999,0.020999999999999998,1.0184999999999997,24.29012085308057,7.1489620853080575,9.148831753554502,40.587914691943126,0.8117582938388626,85.9474382780679,2.1175623071645227
42,151,131,0.7055733882041962,92.89545689452666,45.25147286821706,26.826516326051205,20.8174677002584,2.295429650803388,212.9560547683389,0,0,0,0,0,9.0,2.4499999999999997,0.024499999999999997,0.048999999999999995,2.3764999999999996,45.27597286821706,26.875516326051205,23.1939677002584,95.34545689452666,0.6810389778180476,216.57951904758713,2.271524266616839
43,152,170,0.7105495327102802,120.6432398753894,42.61607476635513,32.156510903426785,45.87065420560747,2.337015607311722,281.6431789236425,0,0,0,0,24,3.0,1.0499999999999998,0.010499999999999999,0.020999999999999998,1.0185,42.626574766355134,32.177510903426786,46.889154205607475,121.6932398753894,0.7034291322276843,281.4371730818192,2.312677132846519
44,153,363,0.2151723169009263,78.10974149376513,10.220563350948895,9.151333315978098,58.737844826838135,2.720206495831379,212.4168590567308,1,0,0,0,2,5.0,1.0499999999999998,0.010499999999999999,0.020999999999999998,1.0185,10.231063350948896,9.172333315978099,59.75634482683814,79.15974149376513,0.21510799318957916,213.0883144682979,2.6918773412755703
45,154,690,0.5943087418254049,409.59887088406725,189.5651255760017,96.16764625102994,123.86609905703564,2.0023431989936062,820.0311531779668,0,0,0,0,46,58.0,20.7,4.827,1.494,14.378999999999998,194.3921255760017,97.66164625102994,138.24509905703565,430.29887088406724,0.5752658701658653,852.632959876848,1.9814901166834982
46,155,0,0.6132930513595166,0.0,0.0,0.0,0.0,2.270069574040257,0.0,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.2464282983084414
47,156,371,0.7121212121212122,264.1969696969697,161.8909090909091,76.44848484848485,25.85757575757576,2.1649737604272823,571.9795069783413,0,0,0,0,8,15.0,3.4499999999999997,0.8045,0.249,2.3964999999999996,162.6954090909091,76.69748484848485,28.25407575757576,267.6469696969697,0.6933859318574344,573.4140911891554,2.1424269882015694
48,157,29,0.713260761,20.651515151515152,12.654545454545456,5.975757575757576,2.021212121212121,2.1788021569553053,44.70998841609676,0,0,0,0,0,11.0,11.0,10.34,0.6000000000000001,0.06,22.994545454545456,6.575757575757576,2.081212121212121,31.651515151515152,0.7912878787878788,68.24419173105393,2.1561113711103683
49,158,508,0.6955996125432321,383.28790706048926,207.8579104160017,31.69306472865362,143.7369319158339,2.662211441611324,1031.0857045298446,0,0,0,0,3,368.0,72.3,35.373000000000005,9.546,27.381,243.23091041600168,41.23906472865362,171.1179319158339,455.5879070604893,0.5200775194754443,1200.240084677047,2.634486267252236
50,159,554,0.6488108022881457,362.7145686529664,161.36876263432282,109.28297609401982,92.06282992462371,2.640123802202212,960.075158853126,0,0,0,0,55,151.0,63.55,19.1155,5.591,38.8435,180.48426263432282,114.87397609401981,130.90632992462372,426.26456865296643,0.604630593833995,1113.6710271102538,2.6126286560235403
51,160,223,0.6955017301038062,155.0968858131488,128.86159169550172,26.23529411764706,0.0,1.7130617618914905,265.6905444749559,0,0,0,0,3,158.0,61.1,8.311,3.0220000000000002,49.766999999999996,137.17259169550172,29.257294117647064,49.766999999999996,216.19688581314878,0.5674458945227002,366.5015776591716,1.6952213547420185
52,161,25,0.6955017301038062,17.387543252595155,14.44636678200692,2.9411764705882355,0.0,1.7130617618914905,29.78593547925515,0,9,0,0,22,70.0,0.0,0.0,0.0,0.0,14.44636678200692,2.9411764705882355,0.0,17.387543252595155,0.183026771079949,29.4757346282998,1.6952213547420185
